id_place,id_empleado,id_contrato,provincia,nombre,puesto,nacionalidad,fecha_in,fecha_out,fecha_end,jornada,motivo_baja,genero,fecha_nacimiento,email,nombre_contrato,work_place,supervisor,jefe,estado,edad,dias_empresa,años_empresa,tramo_empresa,tramo_edad,horas_contrato
282,984944.0,289,CIUDAD REAL,Ann Wilson,Designer graphic,ESPAÑA,2021-10-19,2023-09-17,2023-09-17,72.5,Otros,Mujer,1991-05-05,deborahgonzalez@example.com,INDEFINIDO,Marymouth,Anthony Le,Kelsey Richardson,Activo,32.0,688,2.0,DE 2 A 3 AÑOS,ENTRE 30 Y 35 AÑOS,CONTRATO DE 20 A 30 HORAS
800,984946.0,401,CACERES,Stacey Rangel,Geophysicist/field seismologist,ESPAÑA,2021-10-19,2021-11-10,2022-10-18,100.0,Baja voluntaria del trabajador,Hombre,1975-01-05,sthomas@empresa.org,CONTRATO TEMPORAL,,,,Salida,49.0,359,1.0,DE 1 A 2 AÑOS,MAYOR DE 35 AÑOS,CONTRATO DE 30 A 40 HORAS
88,984947.0,189,ZARAGOZA,Patrick Baker,Special effects artist,ESPAÑA,2021-10-29,2023-09-17,2023-09-17,100.0,Otros,Mujer,1986-07-03,carlsontracey@example.net,INDEFINIDO,Harrisberg,Greg Stanley,James Moran,Activo,37.0,678,2.0,DE 2 A 3 AÑOS,MAYOR DE 35 AÑOS,CONTRATO DE 30 A 40 HORAS
196,984948.0,402,LAS PALMAS,John Hines,Educational psychologist,ESPAÑA,2021-10-21,2021-12-20,2022-01-20,90.0,Otros,Hombre,1993-07-24,victor63@empresa.org,CONTRATO TEMPORAL,North Elaine,Daniel King,Danielle Kim,Salida,30.0,89,0.0,HASTA 3 MESES,ENTRE 30 Y 35 AÑOS,CONTRATO DE 30 A 40 HORAS
25,984949.0,402,ILLES BALEARS,Evan Lucas,Special effects artist,ESPAÑA,2021-10-22,2021-11-11,2022-04-21,100.0,Fin de contrato temporal,Hombre,1981-12-10,bakerjennifer@example.net,CONTRATO TEMPORAL,Karenfort,Scott Reid,Kelsey Richardson,Salida,42.0,179,0.0,HASTA 3 MESES,MAYOR DE 35 AÑOS,CONTRATO DE 30 A 40 HORAS
196,984950.0,289,LAS PALMAS,Christian Moss,Designer graphic,ESPAÑA,2021-10-21,2023-09-17,2023-09-17,90.0,Otros,Mujer,1998-03-28,ericsloan@empresa.org,INDEFINIDO,North Elaine,Daniel King,Danielle Kim,Activo,25.0,686,2.0,DE 2 A 3 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
259,984951.0,502,PONTEVEDRA,Brett Norman,Designer graphic,ESPAÑA,2021-10-21,2021-11-19,2022-01-20,50.0,Fin de contrato temporal,Mujer,2001-05-14,dayers@empresa.com,CONTRATO TEMPORAL,North Davidstad,Bailey Davis,Catherine Walker MD,Salida,22.0,89,0.0,HASTA 3 MESES,MENOR DE 25 AÑOS,CONTRATO DE 15 A 20 HORAS
254,984952.0,501,VALLADOLID,Natalie Brown,Designer graphic,ESPAÑA,2021-10-20,2022-01-19,2022-01-19,50.0,Otros,Mujer,2002-02-16,kellybell@empresa.net,CONTRATO TEMPORAL,Baldwinmouth,Bradley Anderson,Catherine Walker MD,Salida,22.0,89,0.0,HASTA 3 MESES,MENOR DE 25 AÑOS,CONTRATO DE 15 A 20 HORAS
154,984953.0,502,BARCELONA,Tyler Martinez,Designer graphic,ESPAÑA,2021-10-22,2021-12-15,2022-01-21,30.0,Baja voluntaria del trabajador,Hombre,1999-04-28,hleonard@empresa.org,CONTRATO TEMPORAL,Rayview,Sarah Steele,James Moran,Salida,24.0,89,0.0,HASTA 3 MESES,MENOR DE 25 AÑOS,CONTRATO DE 15 A 20 HORAS
800,984954.0,189,CACERES,Michelle Reid,Equities trader,ESPAÑA,2021-10-22,2023-09-17,2023-09-17,75.0,Baja voluntaria del trabajador,Mujer,1960-05-19,barronmary@example.org,INDEFINIDO,,,,Activo,63.0,685,2.0,DE 2 A 3 AÑOS,MAYOR DE 35 AÑOS,CONTRATO DE 30 A 40 HORAS
129,984956.0,189,LAS PALMAS,Kevin Villanueva,Designer graphic,ESPAÑA,2021-10-26,2023-09-17,2023-09-17,82.5,Otros,Mujer,2001-07-21,currydenise@empresa.net,INDEFINIDO,Kaylaland,Laura Edwards,Danielle Kim,Activo,22.0,681,2.0,DE 2 A 3 AÑOS,MENOR DE 25 AÑOS,CONTRATO DE 30 A 40 HORAS
87,984957.0,502,LLEIDA,Christian Haas,Designer graphic,ESPAÑA,2021-10-25,2022-05-31,2022-07-24,50.0,Baja voluntaria del trabajador,Mujer,2001-11-27,brendafarrell@example.net,CONTRATO TEMPORAL,Karenshire,Sarah Steele,James Moran,Salida,22.0,269,1.0,DE 1 A 2 AÑOS,MENOR DE 25 AÑOS,CONTRATO DE 15 A 20 HORAS
45,984958.0,502,A CORUÑA,Wendy Aguirre,Designer graphic,ESPAÑA,2021-10-25,2022-01-24,2022-01-24,65.0,Otros,Mujer,1999-12-28,lwashington@example.com,CONTRATO TEMPORAL,West Jenniferberg,Mark Powell,Catherine Walker MD,Salida,24.0,89,0.0,HASTA 3 MESES,MENOR DE 25 AÑOS,CONTRATO DE 20 A 30 HORAS
62,984959.0,502,VALENCIA,Lauren Carrillo,Designer graphic,VENEZUELA,2021-10-26,2021-10-26,2021-12-25,50.0,Baja voluntaria del trabajador,Hombre,1994-08-29,connor16@example.org,CONTRATO TEMPORAL,West Linda,James Fletcher,Kelsey Richardson,Salida,29.0,59,0.0,HASTA 3 MESES,ENTRE 25 Y 30 AÑOS,CONTRATO DE 15 A 20 HORAS
107,984960.0,502,BARCELONA,Russell Pierce,Designer graphic,VENEZUELA,2021-10-25,2021-11-05,2022-01-24,50.0,Fin de contrato temporal,Mujer,1997-06-05,nhughes@empresa.net,CONTRATO TEMPORAL,Barbaraburgh,Darren Clark,James Moran,Salida,26.0,89,0.0,HASTA 3 MESES,ENTRE 25 Y 30 AÑOS,CONTRATO DE 15 A 20 HORAS
255,984961.0,502,BARCELONA,Adam Burch,Designer graphic,ESPAÑA,2021-10-25,2022-02-24,2022-02-24,67.5,Otros,Mujer,2002-10-07,sdean@empresa.com,CONTRATO TEMPORAL,Lesliehaven,Sarah Steele,James Moran,Salida,21.0,119,0.0,HASTA 3 MESES,MENOR DE 25 AÑOS,CONTRATO DE 20 A 30 HORAS
105,984963.0,502,BARCELONA,Danny Wheeler,Designer graphic,ESPAÑA,2021-10-25,2021-12-17,2022-01-24,75.0,Baja voluntaria del trabajador,Mujer,1992-04-01,tpineda@empresa.net,CONTRATO TEMPORAL,North Nicole,Darren Clark,James Moran,Salida,31.0,89,0.0,HASTA 3 MESES,ENTRE 30 Y 35 AÑOS,CONTRATO DE 30 A 40 HORAS
57,984964.0,502,SALAMANCA,Lee Young,Designer graphic,ESPAÑA,2021-10-26,2022-01-25,2022-01-25,38.46,Otros,Mujer,2001-03-07,suzanne02@example.com,CONTRATO TEMPORAL,Lake Jeffreychester,Tiffany Frank,Catherine Walker MD,Salida,23.0,89,0.0,HASTA 3 MESES,MENOR DE 25 AÑOS,CONTRATO DE 15 A 20 HORAS
92,984966.0,289,LA CORUÑA,Sandy Atkinson,Designer graphic,ESPAÑA,2021-11-22,2023-09-17,2023-09-17,80.0,Otros,Mujer,1997-07-18,tcarr@example.net,INDEFINIDO,Ochoaberg,Mark Powell,Catherine Walker MD,Activo,26.0,655,2.0,DE 2 A 3 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
275,984967.0,501,TENERIFE,Brittany Moore,Designer graphic,ESPAÑA,2021-10-26,2021-10-27,2022-01-25,62.5,Baja voluntaria del trabajador,Mujer,1998-11-16,hvelazquez@empresa.com,CONTRATO TEMPORAL,Powellberg,Daniel King,Danielle Kim,Salida,25.0,89,0.0,HASTA 3 MESES,ENTRE 25 Y 30 AÑOS,CONTRATO DE 20 A 30 HORAS
132,984968.0,502,BARCELONA,Sarah Howe,Designer graphic,ITALIA,2021-10-25,2022-07-24,2022-07-24,75.0,Otros,Mujer,1989-03-21,carrillojoseph@empresa.org,CONTRATO TEMPORAL,Port Douglas,Darren Clark,James Moran,Salida,34.0,269,1.0,DE 1 A 2 AÑOS,ENTRE 30 Y 35 AÑOS,CONTRATO DE 30 A 40 HORAS
146,984969.0,200,MALAGA,Amanda Gonzales,Designer graphic,ESPAÑA,2022-06-13,2022-09-06,2023-09-17,50.0,Despido del trabajador,Hombre,1997-11-12,rlewis@empresa.org,INDEFINIDO,New Roberto,Janet Huang,Danielle Kim,Salida,26.0,454,1.0,DE 1 A 2 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 15 A 20 HORAS
25,984971.0,502,ILLES BALEARS,Casey Harvey,Designer graphic,URUGUAY,2021-10-26,2021-12-23,2021-10-30,50.0,Baja voluntaria del trabajador,Mujer,1998-07-17,dbarr@example.net,CONTRATO TEMPORAL,Karenfort,Scott Reid,Kelsey Richardson,Salida,25.0,4,0.0,HASTA 3 MESES,ENTRE 25 Y 30 AÑOS,CONTRATO DE 15 A 20 HORAS
25,984972.0,402,ILLES BALEARS,Donald Smith,Designer graphic,ESPAÑA,2021-10-26,2022-05-14,2022-07-25,90.0,Baja voluntaria del trabajador,Mujer,1991-08-21,jenniferreynolds@example.net,CONTRATO TEMPORAL,Karenfort,Scott Reid,Kelsey Richardson,Salida,32.0,269,1.0,DE 1 A 2 AÑOS,ENTRE 30 Y 35 AÑOS,CONTRATO DE 30 A 40 HORAS
25,984973.0,502,ILLES BALEARS,Amy Alexander,Designer graphic,ESPAÑA,2021-10-26,2022-01-25,2022-01-25,90.0,Otros,Mujer,1998-10-06,cynthiamorris@example.org,CONTRATO TEMPORAL,Karenfort,Scott Reid,Kelsey Richardson,Salida,25.0,89,0.0,HASTA 3 MESES,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
25,984974.0,502,ILLES BALEARS,Trevor Murphy,Designer graphic,ESPAÑA,2021-10-26,2021-11-09,2022-01-25,60.0,Baja voluntaria del trabajador,Hombre,2001-03-21,angela16@example.org,CONTRATO TEMPORAL,Karenfort,Scott Reid,Kelsey Richardson,Salida,22.0,89,0.0,HASTA 3 MESES,MENOR DE 25 AÑOS,CONTRATO DE 20 A 30 HORAS
25,984975.0,502,ILLES BALEARS,Alexis Hunt,Designer graphic,ESPAÑA,2021-10-26,2021-10-27,2022-01-25,90.0,Baja voluntaria del trabajador,Hombre,1998-12-25,randalladams@example.org,CONTRATO TEMPORAL,Karenfort,Scott Reid,Kelsey Richardson,Salida,25.0,89,0.0,HASTA 3 MESES,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
344,984976.0,189,ISLAS BALEARES,Sean Gamble,Designer graphic,NICARAGUA,2021-10-26,2023-09-17,2023-09-17,100.0,Otros,Hombre,2001-08-12,kendramorris@empresa.net,INDEFINIDO,Lake Dustinborough,Scott Reid,Kelsey Richardson,Activo,22.0,681,2.0,DE 2 A 3 AÑOS,MENOR DE 25 AÑOS,CONTRATO DE 30 A 40 HORAS
187,984977.0,289,LAS PALMAS,Monica Lopez,Theatre manager,ESPAÑA,2021-10-25,2023-09-17,2023-09-17,95.0,Otros,Mujer,1997-08-30,arnoldwendy@empresa.org,INDEFINIDO,West Natalie,Laura Edwards,Danielle Kim,Activo,26.0,682,2.0,DE 2 A 3 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
172,984978.0,189,MADRID,Kathryn Moran,Designer graphic,ESPAÑA,2021-10-26,2023-09-17,2023-09-17,90.0,Otros,Mujer,1997-05-24,icooley@empresa.net,INDEFINIDO,Greenshire,John Jones,Kelsey Richardson,Activo,26.0,681,2.0,DE 2 A 3 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
277,984979.0,501,MALAGA,Brian Hansen,Designer graphic,ESPAÑA,2021-10-26,2022-04-25,2022-04-25,62.5,Otros,Mujer,1999-08-16,frank00@example.com,CONTRATO TEMPORAL,Erikastad,Janet Huang,Danielle Kim,Salida,24.0,179,0.0,HASTA 3 MESES,MENOR DE 25 AÑOS,CONTRATO DE 20 A 30 HORAS
19,984980.0,502,ISLAS BALEARES,Kathleen Martin,Designer graphic,ITALIA,2021-10-26,2022-01-25,2022-01-25,75.0,Otros,Hombre,1994-08-25,wilsonkimberly@empresa.net,CONTRATO TEMPORAL,Cainfurt,Scott Reid,Kelsey Richardson,Salida,29.0,89,0.0,HASTA 3 MESES,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
19,984981.0,502,ISLAS BALEARES,Jaime Martin,Designer graphic,ESPAÑA,2021-10-26,2022-01-25,2022-01-25,40.0,Otros,Mujer,1994-11-07,martin76@empresa.net,CONTRATO TEMPORAL,Cainfurt,Scott Reid,Kelsey Richardson,Salida,29.0,89,0.0,HASTA 3 MESES,ENTRE 25 Y 30 AÑOS,CONTRATO DE 15 A 20 HORAS
19,984982.0,502,ISLAS BALEARES,Kelly Carter,Designer graphic,ESPAÑA,2021-10-26,2022-01-25,2022-01-25,40.0,Otros,Mujer,1999-05-24,michael25@empresa.net,CONTRATO TEMPORAL,Cainfurt,Scott Reid,Kelsey Richardson,Salida,24.0,89,0.0,HASTA 3 MESES,MENOR DE 25 AÑOS,CONTRATO DE 15 A 20 HORAS
262,984983.0,502,VALENCIA,Sarah Liu,Designer graphic,ESPAÑA,2022-07-04,2022-08-31,2022-08-31,75.0,Otros,Mujer,1996-02-14,sara11@empresa.net,CONTRATO TEMPORAL,Port Robert,Anthony Le,Kelsey Richardson,Salida,28.0,56,0.0,HASTA 3 MESES,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
26,984984.0,502,VALENCIA,Anne Mitchell,Designer graphic,ESPAÑA,2021-10-26,2022-04-25,2022-04-25,50.0,Otros,Mujer,1998-02-28,andrewfarmer@example.org,CONTRATO TEMPORAL,Ricardoside,James Fletcher,Kelsey Richardson,Salida,26.0,179,0.0,HASTA 3 MESES,ENTRE 25 Y 30 AÑOS,CONTRATO DE 15 A 20 HORAS
58,984985.0,501,MALAGA,Jason Love,Theatre manager,ESPAÑA,2021-11-02,2022-05-01,2022-05-01,90.0,Fin de contrato temporal,Mujer,1997-02-04,cgutierrez@example.org,CONTRATO TEMPORAL,East Tyler,Tom Graham,Danielle Kim,Salida,27.0,179,0.0,HASTA 3 MESES,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
103,984986.0,189,ORENSE,Dustin Gregory,Designer graphic,ESPAÑA,2021-11-01,2023-09-17,2023-09-17,100.0,Otros,Mujer,1998-12-23,ksimmons@example.org,INDEFINIDO,Huffchester,Bailey Davis,Catherine Walker MD,Activo,25.0,675,2.0,DE 2 A 3 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
304,984988.0,289,VALENCIA,Jasmine Lee,Designer graphic,ESPAÑA,2021-10-26,2023-09-17,2023-09-17,75.0,Otros,Mujer,1996-07-12,diana57@empresa.com,INDEFINIDO,Ericburgh,Anthony Le,Kelsey Richardson,Activo,27.0,681,2.0,DE 2 A 3 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
800,984989.0,200,CACERES,Lindsey Boyd,Haematologist,ESPAÑA,2022-04-13,2023-09-17,2023-09-17,45.0,Otros,Mujer,1987-01-11,rebeccadavis@empresa.org,INDEFINIDO,,,,Activo,37.0,514,1.0,DE 1 A 2 AÑOS,MAYOR DE 35 AÑOS,CONTRATO DE 15 A 20 HORAS
133,984990.0,501,LUGO,Caroline Gonzalez,Designer graphic,ESPAÑA,2021-11-01,2021-11-27,2021-12-31,37.5,Baja voluntaria del trabajador,Hombre,1997-08-14,andersonkevin@empresa.org,CONTRATO TEMPORAL,New Jonathan,Mark Powell,Catherine Walker MD,Salida,26.0,59,0.0,HASTA 3 MESES,ENTRE 25 Y 30 AÑOS,CONTRATO DE 15 A 20 HORAS
135,984991.0,502,BARCELONA,Mark Wilson,Designer graphic,ESPAÑA,2021-10-26,2021-11-25,2022-01-25,75.0,Fin de contrato temporal,Hombre,2000-08-17,martinezdarrell@empresa.com,CONTRATO TEMPORAL,Paulfurt,William Cole,James Moran,Salida,23.0,89,0.0,HASTA 3 MESES,MENOR DE 25 AÑOS,CONTRATO DE 30 A 40 HORAS
265,984992.0,100,MELILLA,Ryan Johnson,Special effects artist,ESPAÑA,2021-10-27,2023-09-17,2023-09-17,100.0,Otros,Mujer,1986-02-02,carrgabriel@empresa.com,INDEFINIDO,Alexanderport,Tom Graham,Danielle Kim,Activo,38.0,680,2.0,DE 2 A 3 AÑOS,MAYOR DE 35 AÑOS,CONTRATO DE 30 A 40 HORAS
53,984993.0,289,VALLADOLID,Melissa Shannon,Designer graphic,ESPAÑA,2021-10-27,2023-09-17,2023-09-17,80.0,Otros,Mujer,1992-01-02,mcdanielmonica@example.com,INDEFINIDO,Barretttown,Bradley Anderson,Catherine Walker MD,Activo,32.0,680,2.0,DE 2 A 3 AÑOS,ENTRE 30 Y 35 AÑOS,CONTRATO DE 30 A 40 HORAS
173,984994.0,502,LA CORUÑA,Joy Saunders,Designer graphic,ESPAÑA,2021-11-01,2021-11-17,2021-12-31,37.5,Fin de contrato temporal,Hombre,2001-05-18,teresa15@empresa.com,CONTRATO TEMPORAL,Port Jared,Mark Powell,Catherine Walker MD,Salida,22.0,59,0.0,HASTA 3 MESES,MENOR DE 25 AÑOS,CONTRATO DE 15 A 20 HORAS
247,984995.0,502,BARCELONA,Gregory Walsh,Designer graphic,ESPAÑA,2021-10-28,2021-11-12,2022-01-27,75.0,Baja voluntaria del trabajador,Mujer,2003-05-23,rebeccaramos@empresa.net,CONTRATO TEMPORAL,New Susanshire,Sarah Steele,James Moran,Salida,20.0,89,0.0,HASTA 3 MESES,MENOR DE 25 AÑOS,CONTRATO DE 30 A 40 HORAS
37,984996.0,502,TARRAGONA,Carla Sharp,Designer graphic,RUMANIA,2021-10-28,2022-01-27,2022-01-27,37.5,Otros,Mujer,1997-10-09,jacksontracy@example.com,CONTRATO TEMPORAL,Jeremybury,Sarah Steele,James Moran,Salida,26.0,89,0.0,HASTA 3 MESES,ENTRE 25 Y 30 AÑOS,CONTRATO DE 15 A 20 HORAS
24,984997.0,502,SALAMANCA,Dean Montgomery,Designer graphic,ESPAÑA,2021-10-29,2022-01-28,2022-01-28,38.46,Otros,Mujer,1999-07-01,michael31@example.org,CONTRATO TEMPORAL,South Briannaport,Tiffany Frank,Catherine Walker MD,Salida,24.0,89,0.0,HASTA 3 MESES,MENOR DE 25 AÑOS,CONTRATO DE 15 A 20 HORAS
56,984998.0,502,SEGOVIA,Diana Tucker,Designer graphic,ESPAÑA,2021-11-02,2021-12-02,2022-02-01,50.0,Baja voluntaria del trabajador,Mujer,1997-05-27,edwardcooper@example.net,CONTRATO TEMPORAL,Charlesview,Bradley Anderson,Catherine Walker MD,Salida,26.0,89,0.0,HASTA 3 MESES,ENTRE 25 Y 30 AÑOS,CONTRATO DE 15 A 20 HORAS
811,984999.0,421,MADRID,Carrie Grant,Holiday representative,ESPAÑA,2021-11-02,2022-03-18,2022-05-02,100.0,Otros,Mujer,1995-12-12,dianaadams@empresa.org,CONTRATO TEMPORAL,,,,Salida,28.0,180,0.0,HASTA 3 MESES,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
89,985000.0,502,ALICANTE,Matthew Walker,Designer graphic,ESPAÑA,2021-10-29,2022-01-28,2022-01-28,60.0,Otros,Mujer,1993-04-01,hatfielderic@example.net,CONTRATO TEMPORAL,Mercadoville,Laura Melton,Kelsey Richardson,Salida,30.0,89,0.0,HASTA 3 MESES,ENTRE 30 Y 35 AÑOS,CONTRATO DE 20 A 30 HORAS
275,985001.0,501,TENERIFE,Carrie Christian,Designer graphic,ESPAÑA,2021-10-28,2021-12-01,2022-01-27,50.0,Baja voluntaria del trabajador,Mujer,1999-11-23,foxbetty@example.org,CONTRATO TEMPORAL,Powellberg,Daniel King,Danielle Kim,Salida,24.0,89,0.0,HASTA 3 MESES,MENOR DE 25 AÑOS,CONTRATO DE 15 A 20 HORAS
26,985002.0,502,VALENCIA,Matthew Cannon,Designer graphic,ITALIA,2021-10-28,2022-04-27,2022-04-27,50.0,Otros,Mujer,1998-07-22,hannahcrawford@example.com,CONTRATO TEMPORAL,Ricardoside,James Fletcher,Kelsey Richardson,Salida,25.0,179,0.0,HASTA 3 MESES,ENTRE 25 Y 30 AÑOS,CONTRATO DE 15 A 20 HORAS
119,985004.0,289,HUELVA,Cody Ramirez,Designer graphic,ESPAÑA,2021-10-29,2023-09-17,2023-09-17,70.0,Otros,Mujer,1996-04-30,morrisangela@empresa.com,INDEFINIDO,Port Kevin,Laura Gutierrez,Danielle Kim,Activo,27.0,678,2.0,DE 2 A 3 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 20 A 30 HORAS
254,985005.0,501,VALLADOLID,Jake Guerra,Designer graphic,ESPAÑA,2021-11-02,2021-11-04,2022-02-01,50.0,Baja voluntaria del trabajador,Mujer,1998-01-06,ohunt@empresa.com,CONTRATO TEMPORAL,Baldwinmouth,Bradley Anderson,Catherine Walker MD,Salida,26.0,89,0.0,HASTA 3 MESES,ENTRE 25 Y 30 AÑOS,CONTRATO DE 15 A 20 HORAS
163,985006.0,502,BARCELONA,Rachael Graham,Designer graphic,ESPAÑA,2021-11-01,2021-11-30,2022-01-31,50.0,Fin de contrato temporal,Hombre,2003-10-10,bridgessarah@empresa.net,CONTRATO TEMPORAL,Port Deborahside,Darren Clark,James Moran,Salida,20.0,89,0.0,HASTA 3 MESES,MENOR DE 25 AÑOS,CONTRATO DE 15 A 20 HORAS
11,985007.0,200,MADRID,Sarah Armstrong,Designer graphic,ESPAÑA,2021-10-30,2023-07-04,2023-09-17,90.0,Baja voluntaria del trabajador,Mujer,1993-01-08,medwards@example.com,INDEFINIDO,Henryport,John Jones,Kelsey Richardson,Salida,31.0,677,2.0,DE 2 A 3 AÑOS,ENTRE 30 Y 35 AÑOS,CONTRATO DE 30 A 40 HORAS
800,985008.0,189,CACERES,Christopher Gutierrez,Broadcast journalist,ESPAÑA,2021-10-29,2023-09-17,2023-09-17,100.0,Otros,Mujer,1997-08-12,jennifer54@empresa.net,INDEFINIDO,,,,Activo,26.0,678,2.0,DE 2 A 3 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
44,985009.0,501,ALAVA,Stephen Ruiz,Designer graphic,REPÚBLICA DE MOLDAVIA,2021-11-01,2022-02-21,2022-04-30,90.0,Baja voluntaria del trabajador,Mujer,2002-02-20,lewisdonald@example.net,CONTRATO TEMPORAL,North Curtis,Terri Jimenez DVM,James Moran,Salida,22.0,178,0.0,HASTA 3 MESES,MENOR DE 25 AÑOS,CONTRATO DE 30 A 40 HORAS
811,985010.0,421,MADRID,Sean Ward,Holiday representative,ESPAÑA,2021-11-02,2022-04-05,2022-05-02,100.0,Otros,Hombre,1998-12-04,whitneyregina@empresa.org,CONTRATO TEMPORAL,,,,Salida,25.0,180,0.0,HASTA 3 MESES,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
154,985011.0,502,BARCELONA,Karen Whitney,Designer graphic,ESPAÑA,2021-10-29,2022-04-28,2022-04-28,50.0,Otros,Mujer,2004-01-14,elizabethcampbell@empresa.com,CONTRATO TEMPORAL,Rayview,Sarah Steele,James Moran,Salida,20.0,179,0.0,HASTA 3 MESES,MENOR DE 25 AÑOS,CONTRATO DE 15 A 20 HORAS
126,985012.0,501,ALAVA,Paul Oliver,Designer graphic,ESPAÑA,2021-10-29,2021-12-13,2022-01-28,50.0,Baja voluntaria del trabajador,Hombre,2000-08-29,erin19@empresa.net,CONTRATO TEMPORAL,West Jimmy,Terri Jimenez DVM,James Moran,Salida,23.0,89,0.0,HASTA 3 MESES,MENOR DE 25 AÑOS,CONTRATO DE 15 A 20 HORAS
64,985013.0,502,BARCELONA,Mary Wong,Designer graphic,ESPAÑA,2021-11-01,2021-11-05,2022-01-31,50.0,Baja voluntaria del trabajador,Mujer,2000-05-12,jasonmcdonald@example.net,CONTRATO TEMPORAL,Port Christopher,Sarah Steele,James Moran,Salida,23.0,89,0.0,HASTA 3 MESES,MENOR DE 25 AÑOS,CONTRATO DE 15 A 20 HORAS
52,985014.0,289,SEVILLA,Christine Moon,Designer graphic,ESPAÑA,2021-10-30,2023-09-17,2023-09-17,90.0,Otros,Mujer,1999-05-06,andrea79@example.net,INDEFINIDO,West Kevin,Laura Gutierrez,Danielle Kim,Activo,24.0,677,2.0,DE 2 A 3 AÑOS,MENOR DE 25 AÑOS,CONTRATO DE 30 A 40 HORAS
253,985015.0,189,ALICANTE,Luke Sellers,Designer graphic,ESPAÑA,2021-11-01,2023-09-17,2023-09-17,100.0,Otros,Mujer,1997-10-31,sarah59@empresa.org,INDEFINIDO,South Andrew,Laura Melton,Kelsey Richardson,Activo,26.0,675,2.0,DE 2 A 3 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
261,985016.0,502,MURCIA,Damon Robles,Designer graphic,ESPAÑA,2021-10-29,2022-01-28,2022-01-28,62.5,Otros,Mujer,1997-05-26,brandonlittle@empresa.org,CONTRATO TEMPORAL,Lake Jeffreyview,Sara Parks,Kelsey Richardson,Salida,26.0,89,0.0,HASTA 3 MESES,ENTRE 25 Y 30 AÑOS,CONTRATO DE 20 A 30 HORAS
146,985017.0,502,MALAGA,Robert Ortiz,Designer graphic,ESPAÑA,2021-11-01,2022-01-31,2022-01-31,50.0,Otros,Hombre,1991-08-27,vconrad@empresa.net,CONTRATO TEMPORAL,New Roberto,Janet Huang,Danielle Kim,Salida,32.0,89,0.0,HASTA 3 MESES,ENTRE 30 Y 35 AÑOS,CONTRATO DE 15 A 20 HORAS
62,985019.0,502,VALENCIA,Anna Miranda,Designer graphic,ESPAÑA,2022-01-10,2022-07-09,2022-07-09,87.5,Otros,Mujer,1995-10-06,ashleybaldwin@example.com,CONTRATO TEMPORAL,West Linda,James Fletcher,Kelsey Richardson,Salida,28.0,179,0.0,HASTA 3 MESES,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
278,985020.0,502,BARCELONA,Allen Gill,Designer graphic,ESPAÑA,2021-11-03,2021-11-05,2022-02-02,62.5,Fin de contrato temporal,Mujer,1994-09-28,robert38@empresa.org,CONTRATO TEMPORAL,Johnsonmouth,William Cole,James Moran,Salida,29.0,89,0.0,HASTA 3 MESES,ENTRE 25 Y 30 AÑOS,CONTRATO DE 20 A 30 HORAS
144,985021.0,502,MADRID,Thomas Phillips,Designer graphic,ESPAÑA,2021-10-30,2021-11-22,2022-01-29,50.0,Fin de contrato temporal,Mujer,1997-11-19,yangkelly@empresa.net,CONTRATO TEMPORAL,North Brittneyport,Jessica Hobbs,Catherine Walker MD,Salida,26.0,89,0.0,HASTA 3 MESES,ENTRE 25 Y 30 AÑOS,CONTRATO DE 15 A 20 HORAS
92,985022.0,502,LA CORUÑA,Christopher Mcconnell DDS,Designer graphic,ESPAÑA,2021-11-01,2022-01-16,2022-01-16,30.0,Otros,Hombre,1994-04-08,wendyparker@example.org,CONTRATO TEMPORAL,Ochoaberg,Mark Powell,Catherine Walker MD,Salida,29.0,75,0.0,HASTA 3 MESES,ENTRE 25 Y 30 AÑOS,CONTRATO DE 15 A 20 HORAS
